seed,condition,cohort,nll,token_count,family_id,family_order
0,clean,clean_validation,1.431178331525829,1582,family_7d73bacb566d84de,232
0,clean,clean_validation,0.3664792383114881,2068,family_1146afc43ba8a3c6,174
0,clean,clean_validation,0.5687874368548619,529,family_e99579b2e183d1df,39
0,clean,clean_validation,0.562959260923635,6624,family_9f65f14acf3a875e,34
0,clean,clean_validation,0.5116483780947578,6398,family_83d92120bf78fb00,150
0,clean,clean_validation,1.0928284335868756,4395,family_da99c7268499e201,60
0,clean,clean_validation,0.6880593958454759,2678,family_2011077d07b209b8,107
0,clean,clean_validation,0.7738727781400886,4092,family_4b71b56cfd8299d7,281
0,clean,clean_validation,0.4805607654001555,1756,family_84e8622dd9f0f58c,231
0,clean,clean_validation,0.5795732139191334,2208,family_3ae653f192390f38,339
0,clean,clean_validation,0.8400470831086408,10713,family_583f2140bd02905c,278
0,clean,clean_validation,0.4485703861435591,944,family_16b06ae7177592f2,451
0,clean,clean_validation,0.676763117313385,146,family_65381b6f4bb99830,73
0,clean,clean_validation,0.5967650481438423,6046,family_39c264b6af7f8b4c,446
0,clean,clean_validation,0.4767488196685717,6006,family_acf3abf491a50830,336
0,clean,clean_validation,0.6005597662740421,6176,family_ea8d34c1c2cf62d4,337
0,clean,clean_validation,0.5650937733423971,274,family_9712f1cb39590627,248
0,clean,clean_validation,0.4019497733307437,1209,family_cf1575c3514d386a,200
0,clean,clean_validation,0.6281200218637378,5678,family_ebf34b90acdb9333,373
0,clean,clean_validation,0.5298315776280818,9764,family_c306f596e2b53370,182
0,clean,clean_validation,0.49694197403114054,6624,family_ba9708f285319401,120
0,clean,clean_validation,0.8343642671859641,3668,family_bee193805f6f119f,366
0,clean,clean_validation,0.8689496487867637,1952,family_ddb5bf4ea432508e,293
0,clean,clean_validation,0.6300735770206568,4729,family_b45f7b534a6e0f39,225
0,clean,clean_validation,0.4612943328978857,1928,family_40a7f24054f6cf1b,340
0,clean,clean_validation,0.7448693932456966,27861,family_5cdfacf570ceb179,378
0,clean,clean_validation,0.8051865173189827,4450,family_041ea9c412b040a1,36
0,clean,clean_validation,0.47645283375683684,8747,family_a6ef80809cd67f36,220
0,clean,clean_validation,0.3504500362308267,3721,family_cda09d6383ad975d,370
0,clean,clean_validation,0.7218358859002033,2140,family_214883dfb6ba99a4,465
0,clean,clean_validation,0.48146769662531297,6789,family_854445fdf03203cb,112
0,clean,clean_validation,0.625196334247122,3021,family_b4530dd2f9439dd4,462
0,clean,clean_validation,0.6863816734991576,9025,family_d2ed6dff028b8bfe,152
0,clean,clean_validation,0.6186836155806539,2337,family_7b29d747f514c69c,313
0,clean,clean_validation,0.4664501473051576,2910,family_a8dd94fe3475ea7c,148
0,clean,clean_validation,0.6626778625959693,3955,family_dc13ea4fc01e4240,147
0,clean,clean_validation,0.7204370389540935,8628,family_8cd248050ccc3c0b,228
0,clean,clean_validation,0.6866297988629569,6169,family_3a7a2c2be46cda8d,310
0,clean,clean_validation,0.7898158999140075,3283,family_294bd1c8183f7513,83
0,clean,clean_validation,0.9407663559795313,1209,family_49ecae9a5efbb319,393
0,clean,clean_validation,0.25815626287202836,36690,family_1372580fd5d82eeb,331
0,clean,clean_validation,0.5884535312652588,276,family_1965f1d691ff77ed,449
0,clean,clean_validation,0.8254358371046621,3805,family_ac9524106bb16e6a,322
0,clean,clean_validation,0.3440586524545323,2969,family_7c163ae15fc00b82,453
0,clean,clean_validation,1.1352663060568409,1548,family_70436089a4c770d4,65
0,clean,clean_validation,0.589088821871357,1062,family_845b8b035d42a3a5,205
0,clean,clean_validation,0.3695366684749846,1444,family_7b039bf480df9b15,136
0,clean,clean_validation,0.6919044989161194,2560,family_9d7e640ca06153e6,84
0,clean,clean_validation,1.1410549725877477,1175,family_54fc1cace3776e46,256
0,clean,clean_validation,0.8463220743720586,5758,family_0a67bbb9b9e07256,135
0,clean,clean_validation,0.7784343376880063,5752,family_9087822f50091590,169
0,clean,clean_validation,0.5286653726399757,734,family_cd9083de535c9789,386
0,clean,clean_validation,0.6876506035398972,8757,family_9eaff47c6da3797b,21
0,clean,clean_validation,0.3175743791007739,2972,family_2cc60a8f69107434,266
0,clean,clean_validation,0.5175314718158879,12762,family_4ebace72e4a1d8c0,290
0,clean,clean_validation,0.7309728140959707,3186,family_268f9f3a9379fd20,363
0,clean,clean_validation,0.5567586986720562,1600,family_947e8f8d14934de3,14
0,clean,clean_validation,0.7059314521231177,924,family_ec197f9194f4a13c,123
0,clean,clean_validation,1.019764441054113,573,family_2166721ea9bb40e6,361
0,clean,clean_validation,0.6979917681068392,12097,family_9a9cfd28ebcce477,222
0,clean,clean_validation,0.38151132996329246,2742,family_749f025de5f99eeb,85
0,clean,clean_validation,0.8925216944728842,6474,family_93a719e9b96d4d31,132
0,clean,clean_validation,0.8978683086479602,1470,family_4baef2e304b84828,10
0,clean,clean_validation,0.7132484189620055,4681,family_6ea983efd760219c,213
0,clean,clean_validation,0.7338172636038709,1805,family_92d2c512717f57fa,280
0,clean,clean_validation,0.36042007659145064,1441,family_e181dee2375ee769,273
0,clean,clean_validation,0.5381151977684591,5236,family_ebe8375ee890567f,62
0,clean,clean_validation,0.5144640698590456,1801,family_43ed51b024989987,303
0,clean,clean_validation,0.47997569026936066,2612,family_d43af69a6d60a3af,49
0,clean,clean_validation,0.6984001001906504,9479,family_5da0ba5097bc19d0,3
0,clean,clean_validation,0.5789982475428208,1866,family_5da5a44d5ce0c35c,43
0,clean,clean_validation,0.5486858238976989,13380,family_454ee4f6b5b8ec97,116
0,clean,clean_validation,0.6456326623793903,6582,family_3a2249f8e96bbaf7,300
0,clean,clean_validation,0.6275208748492856,4344,family_281fa10bb1bf325c,196
0,clean,clean_validation,0.7151227825119594,11467,family_62910d812650e6c3,382
0,clean,clean_validation,1.0251711407807855,4872,family_6f3ca8e10898152f,267
0,clean,clean_validation,0.5132231224467503,3532,family_50127f8134d80d88,317
0,clean,clean_validation,0.6308357861507102,5029,family_3325f7b7624711c2,367
0,clean,clean_validation,1.230615576861594,422,family_43d964487922f8ef,1
0,family_leak,treated,0.5889681530402342,3013,family_f62176e3e9e80995,9
0,family_leak,treated,0.5489176261470944,1817,family_372bca09daa2e59c,16
0,family_leak,treated,0.5132584603079434,1450,family_7372cedf8e9b0da9,20
0,family_leak,treated,0.5762216816320048,1925,family_d146c709b6d57006,22
0,family_leak,treated,0.5605575062273934,24342,family_f676c1a274b9fc25,27
0,family_leak,treated,0.8770544956238489,7180,family_38aef633ce47c55b,30
0,family_leak,treated,0.5390985935855648,2105,family_606242910f42ab8e,31
0,family_leak,treated,0.3872091109072658,18751,family_14100b61aef92451,32
0,family_leak,treated,0.4154272669305404,2160,family_b79ba27218cfec3a,45
0,family_leak,treated,0.563834735556304,6011,family_10ea4c959d508d3a,53
0,family_leak,treated,0.5545328114897717,973,family_54cada16b34da893,67
0,family_leak,treated,1.007349113820397,12399,family_d00ed582e8933047,69
0,family_leak,treated,0.44571851685483843,16084,family_f44b2ae87e6c19c9,75
0,family_leak,treated,0.560343220769635,3458,family_43eb9f3c79bfa424,77
0,family_leak,treated,0.6836479096486165,5222,family_7ba5737bedbb0ebb,90
0,family_leak,treated,0.08007943393125051,4588,family_9fcfd1f061a07fdd,96
0,family_leak,treated,0.5934700230542383,3419,family_92111478a4e4dc10,114
0,family_leak,treated,0.6445475604430264,5531,family_0d96bd7e73513afe,121
0,family_leak,treated,0.42296152724194624,4219,family_e05b3b80c8af829a,141
0,family_leak,treated,0.7002468189897136,9616,family_6c4da332ef0988d1,142
0,family_leak,treated,0.6365899541459772,5337,family_c5efd28cb58a7154,153
0,family_leak,treated,0.593550497290448,21679,family_602f06061ae180d5,155
0,family_leak,treated,0.5255811892379761,7228,family_39e9d2f6901e2c3c,158
0,family_leak,treated,0.41460571214766867,5672,family_a492c7d45a2a101f,161
0,family_leak,treated,0.37700208437270744,5682,family_d8af1edd7b3a915e,163
0,family_leak,treated,0.470142045095142,885,family_5f8029db8371e627,165
0,family_leak,treated,0.5594742516293729,9860,family_e030933a6e53e46b,168
0,family_leak,treated,0.6108483277990685,2288,family_bb71b9ef2d24550b,173
0,family_leak,treated,0.6237351866217155,2561,family_e41e34f36378682d,178
0,family_leak,treated,0.34108196026265875,3495,family_412cd5d8186672af,180
0,family_leak,treated,0.6313131099431672,3170,family_3aa7a20bd53365ee,195
0,family_leak,treated,0.5360463333132879,7958,family_f504f3830437dcae,198
0,family_leak,treated,0.5050546540364101,2968,family_c6c852f0526b7ae7,202
0,family_leak,treated,0.527504117717806,1510,family_3118a97dac7df7b9,210
0,family_leak,treated,0.2857241281609255,20961,family_2d9ae7dd453e8ed5,227
0,family_leak,treated,0.361438165691309,6203,family_5cb0d0cb4b5fec1d,233
0,family_leak,treated,0.9204352498054504,21,family_a03ceb6bd35e9a91,239
0,family_leak,treated,0.30077240841541597,998,family_116f02d2c90563fb,242
0,family_leak,treated,0.7634603537650901,3047,family_b2530645f1ddb95c,250
0,family_leak,treated,0.6582522852058893,8788,family_66d00c35f9b4c3e5,252
0,family_leak,treated,0.2625779014978434,20895,family_5e3e997400ef55a6,254
0,family_leak,treated,0.724377655637165,4447,family_058b5f5b307b1065,262
0,family_leak,treated,0.5483033667316999,2444,family_031ad2b389fe0cfe,265
0,family_leak,treated,0.5104697932669701,13148,family_716b7f5021a82ccf,270
0,family_leak,treated,0.08268708704525009,4588,family_dfc0de51587939cb,276
0,family_leak,treated,0.6339947076150434,2426,family_0b1b5d8b94feabb4,277
0,family_leak,treated,0.6399798314932573,6119,family_763b9e5cc1615062,284
0,family_leak,treated,0.46777272569350015,2618,family_46272ba2e3baaec4,287
0,family_leak,treated,0.673255279181141,3608,family_91ac71586309274f,291
0,family_leak,treated,0.5175243566394829,5126,family_ef7c669ce887d98d,306
0,family_leak,treated,0.346965065693418,8288,family_69280d70016898d4,315
0,family_leak,treated,0.5512311685917773,7074,family_e26c412d2bf4ef23,334
0,family_leak,treated,0.793465696087227,7054,family_5bd41b6f65a3fa08,338
0,family_leak,treated,0.6341214363874574,1329,family_2a9acaaaa206857f,345
0,family_leak,treated,0.5262010957849886,3367,family_8626120333d3a6fd,352
0,family_leak,treated,0.5091211985708385,2489,family_af71579703adab9b,354
0,family_leak,treated,0.8584056634507421,2170,family_961ce22dc50c2496,385
0,family_leak,treated,0.6689979149082154,11177,family_4020f09183bfa8c1,392
0,family_leak,treated,0.862582750031841,5436,family_9f027a57e4f4ec31,399
0,family_leak,treated,0.7748657464981079,342,family_13798f417b635e9a,401
0,family_leak,treated,0.435057774219948,8373,family_3d13c5c8c00a7596,406
0,family_leak,treated,0.6241128865050203,3846,family_92206bde258af4e4,411
0,family_leak,treated,0.7707913659897917,11304,family_9bd228a47681c7b2,412
0,family_leak,treated,0.7150544732539952,6866,family_a55e4bdb2c90ea5b,424
0,family_leak,treated,0.3944988250203073,2252,family_adc8419161645915,426
0,family_leak,treated,0.5156405016790461,14110,family_76bd9632508fc892,441
0,family_leak,treated,0.5142644274290104,1939,family_f52b6909b0ebd60b,459
0,family_leak,control,0.3179518413575259,1511,family_ceaf8a343a31cbd9,18
0,family_leak,control,0.3294373869976536,1479,family_dd63a4fd117ff862,101
0,family_leak,control,0.7916407217767135,3167,family_52b6f81b853b12ca,33
0,family_leak,control,0.9746803562003357,6583,family_e166239f4cce0cbc,403
0,family_leak,control,0.37969104311710944,3098,family_b976189e2858871b,98
0,family_leak,control,0.6224126844685904,1568,family_ba5cd8130b572f33,146
0,family_leak,control,0.6705550759825705,33430,family_98b6d659a93238e0,414
0,family_leak,control,0.4682278814329566,10042,family_41e212eb6a6f1251,199
0,family_leak,control,0.36636856012747104,5316,family_35a8274c2c9e03b7,436
0,family_leak,control,0.3364322346119066,10156,family_22ce6dcdaaacc1b3,383
0,family_leak,control,0.8799237942999336,12560,family_f24faf403f0945b9,118
0,family_leak,control,0.61662336957888,11087,family_56ee0f65aee3b01a,416
0,family_leak,control,0.46765954162985246,2992,family_a84fdd88fca1dd99,368
0,family_leak,control,0.5164229435081624,2938,family_14836bf70ba6bcc9,139
0,family_leak,control,0.5503719267881976,6475,family_161d3f17d2de86cc,245
0,family_leak,control,0.7464594409848891,1811,family_09f6c0e15252a8f3,230
0,family_leak,control,0.8088084463302438,1491,family_8ccf630c818a7c69,390
0,family_leak,control,0.5394408913322741,10886,family_10c3be0f4e5ac610,119
0,family_leak,control,0.5771156004134644,1269,family_7dccd114e1c42fda,422
0,family_leak,control,0.6054769217392096,414,family_098eba68cc7a5705,297
0,family_leak,control,0.7066456845737397,935,family_e74855c30bc72109,288
0,family_leak,control,0.8492290265240101,663,family_5cb426dcc2868bf0,80
0,family_leak,control,0.43063198574348405,8694,family_5599c85abb41e72e,79
0,family_leak,control,0.7810216691780996,7792,family_20959b526eb3f90b,409
0,family_leak,control,0.4694687283605232,5959,family_81caaa199e04696e,0
0,family_leak,control,0.44103177716803654,2097,family_e8fbaa3c44712ef8,275
0,family_leak,control,0.4074139005390088,1489,family_27dd5edc76fc8784,221
0,family_leak,control,0.6996750294660764,16166,family_fe02b4f4619b881d,226
0,family_leak,control,0.7992293041621129,2986,family_f91bbb3ed944db7f,348
0,family_leak,control,0.8460849993304517,13560,family_2609262775f19fee,130
0,family_leak,control,1.0444472133137785,1222,family_176e7f37ba5c58aa,402
0,family_leak,control,0.8519584154996593,9137,family_aa758de10b858582,219
0,family_leak,control,0.6936663872615015,3519,family_0f71bd81fce2ffce,24
0,family_leak,control,0.41757890915317375,474,family_e7f08820ef277e3f,236
0,family_leak,control,0.6306640835854248,3702,family_98f3631f76084496,423
0,family_leak,control,0.7972654920416654,5621,family_359bf4cb84d86e8e,251
0,family_leak,control,0.5316865141028871,2904,family_208e11010803c426,362
0,family_leak,control,0.7341722187201579,14008,family_012ed35c0fd13d06,55
0,family_leak,control,0.5479324603628674,17427,family_90c57504d43c4f71,319
0,family_leak,control,0.36538172689024306,5968,family_9dbf43a9d569c04f,181
0,family_leak,control,0.6199347659555405,5730,family_8ba71a11594a0b10,326
0,family_leak,control,0.6168817711421867,1530,family_e38bf4eb3506f212,56
0,family_leak,control,0.6201679240434598,4290,family_ca6161b56d80cab2,398
0,family_leak,control,0.7181016973930774,6255,family_b4dfbc9dfe23dd94,105
0,family_leak,control,0.9339843407084282,11668,family_44153237d3401d70,434
0,family_leak,control,0.6072057810056359,11424,family_b1bfbd4df51d3281,5
0,family_leak,control,0.38668717356483273,903,family_489085f0784e16ac,167
0,family_leak,control,0.6330443762624247,2129,family_960f71ee7da5de06,269
0,family_leak,control,0.3015461472450166,1607,family_15270847da98bf26,347
0,family_leak,control,0.5162958013288903,3960,family_58ec76f0444692f7,157
0,family_leak,control,0.5883887884526623,19897,family_8a0b900fe4ce844d,360
0,family_leak,control,0.5370465111854703,3999,family_95ae66ec7f1b9697,448
0,family_leak,control,0.9035870592934745,875,family_12b4e37d97465d0a,418
0,family_leak,control,0.36037527074281134,3670,family_c29fb15617d16c65,329
0,family_leak,control,0.45954643811757406,1282,family_531a64b78d3f6b6e,238
0,family_leak,control,0.8080973676234542,24927,family_cfb8414dd0ed5e61,156
0,family_leak,control,0.4456210631536645,1444,family_361226c27f4b583c,93
0,family_leak,control,0.9583006135971931,4346,family_3aec88616484d2b6,224
0,family_leak,control,0.5951435577177696,1327,family_cb615c986d58b9f8,299
0,family_leak,control,0.794744208125537,7506,family_a5428498c7c08cf4,28
0,family_leak,control,0.6573660590566031,8080,family_4088ef571aaf36b5,104
0,family_leak,control,0.2891787309710783,2842,family_6532a15861b5fee0,46
0,family_leak,control,0.5750731330675384,384,family_252435156f9ef851,443
0,family_leak,control,0.48563903878613185,5208,family_3fe46c2063150b43,439
0,family_leak,control,0.6109779291805554,18771,family_8b82200a19c5284b,42
0,family_leak,control,0.31654313853120103,1632,family_c5129a2465a145bd,145
0,family_leak,control,0.8419597206044286,8010,family_753059cc96813ec7,264
0,family_leak,control,0.6610350876883265,12591,family_5babdebfe8e80836,371
0,family_leak,control,0.4512182249607859,6411,family_7805857c4980d13c,427
0,family_leak,control,0.6063415165424051,1611,family_b14e195ae596f5ca,184
0,family_leak,control,0.9215033054351807,266,family_45a9a446b545ce75,215
0,family_leak,control,0.4213656903920804,10771,family_1a517eb1bb640998,433
0,family_leak,control,0.8302441021545126,2233,family_2da4728a37224b1a,240
0,family_leak,control,0.6833827422847798,377,family_17644d105f6d79d5,458
0,family_leak,control,0.6533998441218339,8183,family_ddd2c37740ff58a2,86
0,family_leak,control,0.5866213140858186,2368,family_f7f3839ac58c1a58,447
0,family_leak,control,0.6191153901194496,13516,family_66b2e70bd2d3ce49,159
0,family_leak,control,0.5031955173944798,7541,family_ef81322fe4591b85,442
0,family_leak,control,0.4387649076819641,11874,family_31f5f0755be116cf,346
0,family_leak,control,0.32098955448728295,2937,family_c21274f2eb197439,197
