model,seed,condition,cohort,nll,token_count,relation_stratum,family_id,family_order
transformer_l_legacy,0,clean,control,0.6420886516571045,181,,family_643cfac776d5dea8,683
transformer_l_legacy,0,clean,control,0.3051356662225684,12040,,family_619fe82eb42ec462,209
transformer_l_legacy,0,clean,control,0.927254538698798,4835,,family_9b1625bc030f3790,79
transformer_l_legacy,0,clean,control,0.6324549638277077,10375,,family_edc93bd478511702,202
transformer_l_legacy,0,clean,control,0.9067326188087463,276,,family_7acbab6855200014,51
transformer_l_legacy,0,clean,control,0.7338834264061668,660,,family_db6f9992bb16df2a,126
transformer_l_legacy,0,clean,control,0.8271093842060773,2812,,family_b2aa288c70165e5f,70
transformer_l_legacy,0,clean,control,0.677147888881637,6995,,family_cc532019d574a61c,655
transformer_l_legacy,0,clean,control,0.9075161259225074,940,,family_b16072295921a493,357
transformer_l_legacy,0,clean,control,0.6927726541493496,966,,family_b4b1c2ecb31b907a,315
transformer_l_legacy,0,clean,control,0.9554937154468429,15485,,family_0d4a945b85bbaaba,370
transformer_l_legacy,0,clean,control,0.8514758655579902,3868,,family_97b8d4d98ee960bf,557
transformer_l_legacy,0,clean,control,0.5500920131873014,3384,,family_f7a86802e4f557fd,235
transformer_l_legacy,0,clean,control,0.6750570388384495,3347,,family_e0c21fc7c10d2034,430
transformer_l_legacy,0,clean,control,0.5927265151467401,4396,,family_d5bc4e01b0b8bac6,111
transformer_l_legacy,0,clean,control,0.5919606939824712,1754,,family_57eac865a7f36b7c,323
transformer_l_legacy,0,clean,control,0.7779934695731836,1495,,family_96a402e381d595c2,42
transformer_l_legacy,0,clean,control,0.6360007916178022,910,,family_0753f5ee1792042c,330
transformer_l_legacy,0,clean,control,1.380072283862841,5656,,family_f170aad69aff7478,364
transformer_l_legacy,0,clean,control,0.5908259956671572,4216,,family_731071db0d9fbdbe,386
transformer_l_legacy,0,clean,control,0.8117509595339307,9071,,family_4582dbaeae746fdb,311
transformer_l_legacy,0,clean,control,0.7542115044540844,3601,,family_37f5f4cedb55aeea,383
transformer_l_legacy,0,clean,control,0.6819923985730418,5862,,family_f5b2bdc32c7d9391,603
transformer_l_legacy,0,clean,control,0.7665398788268042,518,,family_5c7b977277b847b2,690
transformer_l_legacy,0,clean,control,0.7890423993823947,3154,,family_c35a6abc1d407f4a,694
transformer_l_legacy,0,clean,control,1.0940508537528888,3792,,family_e7af2e4cd0151c75,156
transformer_l_legacy,0,clean,control,1.1983795328892863,849,,family_16c1d42e507896a8,240
transformer_l_legacy,0,clean,control,0.4912496607224813,14431,,family_b387fed6ef4479f5,399
transformer_l_legacy,0,clean,control,0.5282099965259814,7073,,family_5d24c227f0462f74,439
transformer_l_legacy,0,clean,control,1.1281606275705423,3180,,family_37347c6729a17ba5,274
transformer_l_legacy,0,clean,control,0.6183837820945631,1201,,family_31b6d88b207ec253,27
transformer_l_legacy,0,clean,control,0.4956438580562968,7224,,family_4694d2838960b723,224
transformer_l_legacy,0,clean,control,1.0558050261589431,7552,,family_e0952099c8a720c3,570
transformer_l_legacy,0,clean,control,0.5065444707870483,256,,family_c59f3ed95a508878,595
transformer_l_legacy,0,clean,control,0.6635134372979102,4574,,family_4cb23b14e3d36b0d,57
transformer_l_legacy,0,clean,control,0.46064332965761423,544,,family_aebb5b803b4c0278,208
transformer_l_legacy,0,clean,control,0.6593482494354248,412,,family_71e38421debc9320,159
transformer_l_legacy,0,clean,control,0.6754382017973215,1257,,family_d4e91cd391597bfb,377
transformer_l_legacy,0,clean,control,0.5827490531726124,337,,family_a458e18ffb59cdc5,670
transformer_l_legacy,0,clean,control,0.9738045026910848,5519,,family_47ba9ddc476931a4,621
transformer_l_legacy,0,clean,control,0.7571246570518712,3121,,family_f95fe97783adac95,52
transformer_l_legacy,0,clean,control,1.1328874298909661,3488,,family_dc0b5179722e8fe5,61
transformer_l_legacy,0,clean,control,0.7246900769414696,1204,,family_e4b55ba694cc08da,597
transformer_l_legacy,0,clean,control,1.2412796418897,10856,,family_85905b5b7536d21a,124
transformer_l_legacy,0,clean,control,0.9272635537982281,2029,,family_19989c971f68ce4b,501
transformer_l_legacy,0,clean,control,1.0955568760109207,739,,family_59bfc8c37fa36b20,599
transformer_l_legacy,0,clean,control,0.6074914575882786,7902,,family_f84e475cf4f80566,584
transformer_l_legacy,0,clean,control,0.6463666094584869,3715,,family_4dadeb8474fe8ff9,10
transformer_l_legacy,0,clean,control,0.7390087445525096,7658,,family_907fa6edb24e0ed3,440
transformer_l_legacy,0,clean,control,0.44334996330538706,2631,,family_0d0b16856dabcffa,128
transformer_l_legacy,0,clean,control,0.7876105190639616,9510,,family_e5b3c0aff0dd05ec,187
transformer_l_legacy,0,clean,control,1.0241099701848462,8105,,family_eefe9fe6b23e51c4,88
transformer_l_legacy,0,clean,control,0.6826938469632032,6731,,family_b673e0fc724a479d,112
transformer_l_legacy,0,clean,control,0.744286220257153,3392,,family_e07911eb7022fd85,193
transformer_l_legacy,0,clean,control,1.9686794569773705,161,,family_b207295fbdf40272,684
transformer_l_legacy,0,clean,control,0.6425530639351805,11873,,family_de9c72ef62ac72df,74
transformer_l_legacy,0,clean,control,0.7858797931725375,3517,,family_aa86dc70aa03289b,35
transformer_l_legacy,0,clean,control,0.7443116442559421,3793,,family_2f904d1499c3c221,412
transformer_l_legacy,0,clean,control,0.6040396035784731,1899,,family_7ea59bf5d40f5c4f,375
transformer_l_legacy,0,clean,control,0.6741654389736207,5771,,family_1ed29ad6679ffb57,553
transformer_l_legacy,0,clean,control,1.3258566149774618,20130,,family_cedb480383e32e92,645
transformer_l_legacy,0,clean,control,0.8620068641858585,5956,,family_c676713b17e94995,515
transformer_l_legacy,0,clean,control,0.6631020365661605,4820,,family_ab81517fb265a914,236
transformer_l_legacy,0,clean,control,0.8722360815474952,2760,,family_a3a83feb27470fd8,536
transformer_l_legacy,0,clean,control,0.8113745596317145,2600,,family_8da1a87adf970316,341
transformer_l_legacy,0,clean,control,1.0842864773078587,11084,,family_48362ee4e66fbdca,221
transformer_l_legacy,0,clean,control,0.6786615191361843,624,,family_16727aa87b392f1f,30
transformer_l_legacy,0,clean,control,0.548601816936399,5746,,family_8b45b52019b254b0,197
transformer_l_legacy,0,clean,control,0.9547114557903753,8431,,family_ec04895340d4fdc3,350
transformer_l_legacy,0,clean,control,1.066648108697351,865,,family_73822ea66fa7eeb0,448
transformer_l_legacy,0,clean,control,0.5956121994028656,4626,,family_e8b54594efd4b9e6,107
transformer_l_legacy,0,clean,control,1.5878825715703888,4714,,family_7cc11ff05363ef06,335
transformer_l_legacy,0,clean,control,0.8026684426396745,2013,,family_ab3d2680525ee608,191
transformer_l_legacy,0,clean,control,1.5201697374476928,18363,,family_11328ccfc215dfa8,390
transformer_l_legacy,0,clean,control,1.293957125502347,3418,,family_845d068ba0824cf7,443
transformer_l_legacy,0,clean,control,0.4964968194272004,6120,,family_1e46a30df40c6200,692
transformer_l_legacy,0,clean,control,0.5389317721982748,1221,,family_e3d7b72a268ee197,144
transformer_l_legacy,0,clean,control,0.4714145470147181,10890,,family_bc785f448eebf656,546
transformer_l_legacy,0,clean,control,1.1291385561481075,353,,family_acb335d44fa9df56,349
transformer_l_legacy,0,clean,control,1.2039536950442027,2544,,family_b9da95162a284b4f,298
transformer_l_legacy,0,clean,control,0.7867460250854492,226,,family_97ecb02c814c9745,63
transformer_l_legacy,0,clean,control,0.8082635123995497,1202,,family_2c0b8c4f2526d835,394
transformer_l_legacy,0,clean,control,0.7451750510826036,2555,,family_78bbff520ba07726,178
transformer_l_legacy,0,clean,control,0.7029346041419899,4833,,family_9c778dc897506350,685
transformer_l_legacy,0,clean,control,0.7470007779614741,6356,,family_28fe60087b2cd721,332
transformer_l_legacy,0,clean,control,0.5354078576905197,12523,,family_0431bffd214ca7bc,257
transformer_l_legacy,0,clean,control,0.7174015357990986,5396,,family_c0f46844b9a3878a,542
transformer_l_legacy,0,clean,control,0.686720956691169,759,,family_97885d2353dfa64d,441
transformer_l_legacy,0,clean,control,0.7538669502244013,267,,family_09c83fb2711d64d5,564
transformer_l_legacy,0,clean,control,0.8749976910576385,15333,,family_a48d659018922846,497
transformer_l_legacy,0,clean,control,1.1791951058164847,2798,,family_d52dd246b31007f3,548
transformer_l_legacy,0,clean,control,1.0858510552854128,9826,,family_2acca371576a6fd6,363
transformer_l_legacy,0,clean,control,1.0144607875968619,16826,,family_08689d6c3fd6e06a,279
transformer_l_legacy,0,clean,control,0.9999265854856773,1211,,family_65831b5b1b3a29fa,582
transformer_l_legacy,0,clean,control,1.0499186263582028,872,,family_82bd7085a31a7554,147
transformer_l_legacy,0,clean,control,0.5911705493927002,327,,family_c88efe0ec26b43e3,372
transformer_l_legacy,0,clean,control,0.9498057734971567,2254,,family_f45bf2582f059a32,406
transformer_l_legacy,0,clean,control,0.7970759760885732,2556,,family_35f68b61619872a8,172
transformer_l_legacy,0,clean,control,1.6067914962768555,131,,family_840a6921e02d98c7,157
transformer_l_legacy,0,clean,control,0.7160038175465687,5574,,family_07b4a78bd4df5db4,657
transformer_l_legacy,0,clean,control,0.5900324408338254,11925,,family_b520ad73480ac213,541
transformer_l_legacy,0,clean,control,0.8446071838703548,1554,,family_06501bb82c35d53d,354
transformer_l_legacy,0,clean,control,0.6522181829826862,2852,,family_43b744922bc6a2b7,682
transformer_l_legacy,0,clean,control,0.3968213324055628,1296,,family_08cdd9141b42b8a6,225
transformer_l_legacy,0,clean,control,1.181844093726221,3477,,family_8dd64a20ac498091,194
transformer_l_legacy,0,clean,control,0.8980559391610442,2796,,family_8a75620caa46a4bb,320
transformer_l_legacy,0,clean,control,0.4514781205836702,2834,,family_7133a47758bc1e83,588
transformer_l_legacy,0,clean,control,1.0073386430740356,388,,family_7674fcfd8eb0f8a6,365
transformer_l_legacy,0,clean,control,0.9703616569737322,734,,family_b16129a99034b8c9,498
transformer_l_legacy,0,clean,control,0.7209487148434423,3285,,family_9a211141e0be1d71,358
transformer_l_legacy,0,clean,control,0.7747052855120984,10652,,family_ad2b3cd2ed862d0c,389
transformer_l_legacy,0,clean,control,0.9511784862205026,1863,,family_705c36bdf218eff1,222
transformer_l_legacy,0,clean,clean_validation,0.8710231356169899,1121,,family_506bf4406cb0d194,321
transformer_l_legacy,0,clean,clean_validation,0.5573298902039366,1035,,family_8c2d85eda3c6c0af,565
transformer_l_legacy,0,clean,clean_validation,0.575227192141824,7667,,family_53d69e3df7c4019e,382
transformer_l_legacy,0,clean,clean_validation,1.115764584505782,1543,,family_0682993cd6dae2ed,549
transformer_l_legacy,0,clean,clean_validation,1.0150634006518433,367,,family_c2107d3bea36abf9,72
transformer_l_legacy,0,clean,clean_validation,1.197150013781907,2106,,family_13ece3a8f78f89a2,625
transformer_l_legacy,0,clean,clean_validation,0.7267415523529053,301,,family_7535ae77a17dc02e,301
transformer_l_legacy,0,clean,clean_validation,0.6592735550927777,282,,family_fa76be46983f7f33,530
transformer_l_legacy,0,clean,clean_validation,0.8892437498581591,10835,,family_cb253f56c14aaef0,1
transformer_l_legacy,0,clean,clean_validation,0.9920986222017796,2180,,family_3e4cb248c8f64e86,86
transformer_l_legacy,0,clean,clean_validation,0.6465603709220886,216,,family_8b8ebcd5a49b5c95,447
transformer_l_legacy,0,clean,clean_validation,0.7160833300357703,4678,,family_3cd795074901ac53,460
transformer_l_legacy,0,clean,clean_validation,1.323433179148408,688,,family_94d17723c53c0857,457
transformer_l_legacy,0,clean,clean_validation,0.38683233971344055,1686,,family_b3d7700f2724b4da,151
transformer_l_legacy,0,clean,clean_validation,0.5231526789081318,4418,,family_200325224f3118ec,131
transformer_l_legacy,0,clean,clean_validation,0.8229926962118882,598,,family_a2007ec7c2f39458,409
transformer_l_legacy,0,clean,clean_validation,0.7645822739553947,2021,,family_0156d6f8bec156a8,264
transformer_l_legacy,0,clean,clean_validation,0.8014571749776915,10470,,family_98e69521d6d5ed6a,653
transformer_l_legacy,0,clean,clean_validation,1.107018491968864,1442,,family_d903612ae7a3b48e,633
transformer_l_legacy,0,clean,clean_validation,0.5542706961042804,8845,,family_1de7a628296b57e3,92
transformer_l_legacy,0,clean,clean_validation,0.7899526357650757,261,,family_9868fe525e6f6581,535
transformer_l_legacy,0,clean,clean_validation,0.6216677061923501,2133,,family_0f10a03796a0c09e,465
transformer_l_legacy,0,clean,clean_validation,0.9180690764124405,4649,,family_c6a487213dca86b0,540
transformer_l_legacy,0,clean,clean_validation,0.784131402685182,5403,,family_4c360aa749c4a1ef,149
transformer_l_legacy,0,clean,clean_validation,0.7772392900348883,28440,,family_9cec718d857c608f,115
transformer_l_legacy,0,clean,clean_validation,0.16217218923822538,2912,,family_156ffd19a0eec30a,598
transformer_l_legacy,0,clean,clean_validation,0.5438541623895525,1477,,family_e4f029933a31381d,573
transformer_l_legacy,0,clean,clean_validation,1.3510261999725712,13719,,family_2aeac1591f6f74ea,307
transformer_l_legacy,0,clean,clean_validation,1.0379306153211225,697,,family_b476be0b49274370,260
transformer_l_legacy,0,clean,clean_validation,0.6765966101043057,6384,,family_9d6498c1a4edbe8c,199
transformer_l_legacy,0,clean,clean_validation,1.0629724283251991,8797,,family_177773ab1cfd2532,630
transformer_l_legacy,0,clean,clean_validation,0.8288712884580928,6151,,family_1ea2a219a2bdf844,53
transformer_l_legacy,0,clean,clean_validation,1.1682733305802582,1692,,family_3dd1e430f3ee7446,9
transformer_l_legacy,0,clean,clean_validation,0.9219908118247986,256,,family_44f2b0e77f4af418,650
transformer_l_legacy,0,clean,clean_validation,0.54660385827214,2099,,family_620599f8e0ecd444,47
transformer_l_legacy,0,clean,clean_validation,0.6133844256401062,211,,family_1ddad3a2c05e2680,296
transformer_l_legacy,0,clean,clean_validation,1.0145978905367994,1179,,family_5174bcfb395c6c93,229
transformer_l_legacy,0,clean,clean_validation,0.530361265288123,5284,,family_752e5140a83655db,560
transformer_l_legacy,0,clean,clean_validation,0.6438638209579942,4491,,family_ad503dfcc1e63e96,239
transformer_l_legacy,0,clean,clean_validation,0.9413292827956173,2725,,family_af0d017372cb2ffa,643
transformer_l_legacy,0,clean,clean_validation,0.8066802072163152,15417,,family_83ead3d96159a25d,395
transformer_l_legacy,0,clean,clean_validation,1.1442311132444696,20099,,family_03bc829a418eac27,459
transformer_l_legacy,0,clean,clean_validation,0.6871835430477006,2869,,family_312947f388fcd367,638
transformer_l_legacy,0,clean,clean_validation,0.7752884609086766,1378,,family_b0968c9d92a309da,302
transformer_l_legacy,0,clean,clean_validation,0.6334143735741764,3434,,family_044026fc250ea949,437
transformer_l_legacy,0,clean,clean_validation,0.9180680820612404,2460,,family_a77741e8f387ba1b,154
transformer_l_legacy,0,clean,clean_validation,1.0299979220646465,1076,,family_e994803a7b762aa2,410
transformer_l_legacy,0,clean,clean_validation,1.209536635813834,7611,,family_6417dd72b6af3eda,404
transformer_l_legacy,0,clean,clean_validation,0.9706693900200194,14317,,family_0bab43cce14a333d,471
transformer_l_legacy,0,clean,clean_validation,0.19698239972704845,1303,,family_9cc0d2dc7c97039d,213
transformer_l_legacy,0,clean,clean_validation,0.5415587854101284,2182,,family_82a4b79ac7e84a17,200
transformer_l_legacy,0,clean,clean_validation,0.9928093836468432,13780,,family_f4cb6b9481320847,371
transformer_l_legacy,0,clean,clean_validation,0.6826401398652353,4024,,family_5bd01148f60d04e0,120
transformer_l_legacy,0,clean,clean_validation,0.44553213946909076,1806,,family_17daca9afdd839fe,568
transformer_l_legacy,0,clean,clean_validation,0.9229284883874943,538,,family_276804a34673f756,304
transformer_l_legacy,0,clean,clean_validation,0.9520908026804166,5998,,family_92b0513dee6f07dd,25
transformer_l_legacy,0,clean,clean_validation,0.5973007871117784,1092,,family_9b1a4d796317c86e,613
transformer_l_legacy,0,clean,clean_validation,0.9963507406587786,2523,,family_7cf31d6371e489fd,48
transformer_l_legacy,0,clean,clean_validation,0.9290528507742948,2766,,family_705d9aa21ef59c14,339
transformer_l_legacy,0,clean,clean_validation,0.8103339638514193,8912,,family_e7a8a4c136ad4c88,334
transformer_l_legacy,0,clean,clean_validation,0.2197479041071113,654,,family_2cd67233ffc8de8d,587
transformer_l_legacy,0,clean,clean_validation,0.8231336057683424,4195,,family_61367478b0d50a39,360
transformer_l_legacy,0,clean,clean_validation,1.2655003148879809,5468,,family_6a5eb7c975a3a6a8,73
transformer_l_legacy,0,clean,clean_validation,0.6796850111175726,3567,,family_e9c05c6e37633fe0,500
transformer_l_legacy,0,clean,clean_validation,0.9676457277036619,8451,,family_8209ef2211a8fa80,662
transformer_l_legacy,0,clean,clean_validation,0.7756356535281272,1880,,family_534587ddf3c590a6,507
transformer_l_legacy,0,clean,clean_validation,0.5997808610613734,13034,,family_88000d4a34b43f6f,109
transformer_l_legacy,0,clean,clean_validation,0.736046314239502,357,,family_09ba6788519a60f2,293
transformer_l_legacy,0,clean,clean_validation,0.648108892753476,3111,,family_3297a1612112b3a9,99
transformer_l_legacy,0,clean,clean_validation,0.7304187464305442,5018,,family_77156022943ef360,516
transformer_l_legacy,0,clean,clean_validation,0.49126997725899824,7328,,family_843eb0e7d3797357,673
